Id,INN,Name,ReportDate,1110,1150,2110
1546,100000128,Client_128,2021-03-31,2566,2039,1735
1547,100000128,Client_128,2021-06-30,9990,8195,6365
1548,100000128,Client_128,2021-09-30,1995,6624,1173
1549,100000129,Client_129,2018-12-31,5284,2502,4995
1550,100000129,Client_129,2019-03-31,7431,9443,2056
1551,100000129,Client_129,2019-06-30,7123,4007,907
1552,100000129,Client_129,2019-09-30,8478,4927,4624
1553,100000129,Client_129,2019-12-31,9599,2384,5413
1554,100000129,Client_129,2020-03-31,857,4987,3954
1555,100000129,Client_129,2020-06-30,3658,9872,1061
1556,100000129,Client_129,2020-09-30,3947,6826,3675
1557,100000129,Client_129,2020-12-31,9167,2518,4298
1558,100000129,Client_129,2021-03-31,1101,5344,7219
1559,100000129,Client_129,2021-06-30,4166,2945,9773
1560,100000129,Client_129,2021-09-30,8949,5416,522
1561,100000130,Client_130,2018-12-31,6815,4366,7649
1562,100000130,Client_130,2019-03-31,6416,2810,8744
1563,100000130,Client_130,2019-06-30,8169,1757,2641
1564,100000130,Client_130,2019-09-30,6863,3175,3264
1565,100000130,Client_130,2019-12-31,2153,8579,5837
1566,100000130,Client_130,2020-03-31,3317,1547,6109
1567,100000130,Client_130,2020-06-30,707,4652,1864
1568,100000130,Client_130,2020-09-30,9517,9527,9321
1569,100000130,Client_130,2020-12-31,2771,6619,4062
1570,100000130,Client_130,2021-03-31,3277,3822,5006
1571,100000130,Client_130,2021-06-30,7363,5154,9767
1572,100000130,Client_130,2021-09-30,908,9270,825
1573,100000131,Client_131,2018-12-31,7801,1316,4151
1574,100000131,Client_131,2019-03-31,2297,2906,9070
1575,100000131,Client_131,2019-06-30,1072,5734,7583
1576,100000131,Client_131,2019-09-30,2223,8890,324
1577,100000131,Client_131,2019-12-31,9132,1914,1206
1578,100000131,Client_131,2020-03-31,224,3346,3031
1579,100000131,Client_131,2020-06-30,3071,2117,7515
1580,100000131,Client_131,2020-09-30,2515,3196,1709
1581,100000131,Client_131,2020-12-31,817,3661,9308
1582,100000131,Client_131,2021-03-31,6882,1148,9649
1583,100000131,Client_131,2021-06-30,8407,8005,5678
1584,100000131,Client_131,2021-09-30,1720,6648,7481
1585,100000132,Client_132,2018-12-31,4880,3892,3041
1586,100000132,Client_132,2019-03-31,5795,6501,9269
1587,100000132,Client_132,2019-06-30,6297,5550,9075
1588,100000132,Client_132,2019-09-30,8532,5974,1653
1589,100000132,Client_132,2019-12-31,1112,8478,1981
1590,100000132,Client_132,2020-03-31,6899,4686,8722
1591,100000132,Client_132,2020-06-30,8530,6547,2445
1592,100000132,Client_132,2020-09-30,175,9648,5977
1593,100000132,Client_132,2020-12-31,6885,5022,8190
1594,100000132,Client_132,2021-03-31,2430,4786,2002
1595,100000132,Client_132,2021-06-30,4770,7243,2159
1596,100000132,Client_132,2021-09-30,240,1889,116
1597,100000133,Client_133,2018-12-31,564,4571,1927
1598,100000133,Client_133,2019-03-31,8811,6056,189
1599,100000133,Client_133,2019-06-30,4915,2951,2943
1600,100000133,Client_133,2019-09-30,9217,6643,6001
1601,100000133,Client_133,2019-12-31,1069,1194,6224
1602,100000133,Client_133,2020-03-31,7447,3295,1504
1603,100000133,Client_133,2020-06-30,7040,4390,4082
1604,100000133,Client_133,2020-09-30,5655,8054,4813
1605,100000133,Client_133,2020-12-31,3192,4259,6408
1606,100000133,Client_133,2021-03-31,7578,8576,5033
1607,100000133,Client_133,2021-06-30,5026,9479,4069
1608,100000133,Client_133,2021-09-30,3065,4419,9075
1609,100000134,Client_134,2018-12-31,7208,9241,4039
1610,100000134,Client_134,2019-03-31,144,1910,4666
1611,100000134,Client_134,2019-06-30,9121,2009,6464
1612,100000134,Client_134,2019-09-30,2681,791,1031
1613,100000134,Client_134,2019-12-31,8010,6482,3506
1614,100000134,Client_134,2020-03-31,8439,1132,1411
1615,100000134,Client_134,2020-06-30,8679,3221,1973
1616,100000134,Client_134,2020-09-30,9207,6881,3848
1617,100000134,Client_134,2020-12-31,377,1959,6029
1618,100000134,Client_134,2021-03-31,6892,4813,4775
1619,100000134,Client_134,2021-06-30,1270,8781,9474
1620,100000134,Client_134,2021-09-30,5408,2562,9922
1621,100000135,Client_135,2018-12-31,387,6053,4382
1622,100000135,Client_135,2019-03-31,2007,1261,229
1623,100000135,Client_135,2019-06-30,6437,2463,8251
1624,100000135,Client_135,2019-09-30,6083,243,8307
1625,100000135,Client_135,2019-12-31,7569,344,1026
1626,100000135,Client_135,2020-03-31,3278,2276,5102
1627,100000135,Client_135,2020-06-30,986,8632,3498
1628,100000135,Client_135,2020-09-30,8597,9199,2754
1629,100000135,Client_135,2020-12-31,7492,1471,7235
1630,100000135,Client_135,2021-03-31,420,4754,5400
1631,100000135,Client_135,2021-06-30,6861,6954,5605
1632,100000135,Client_135,2021-09-30,9423,6653,4142
1633,100000136,Client_136,2018-12-31,9109,7598,6736
1634,100000136,Client_136,2019-03-31,7462,111,294
1635,100000136,Client_136,2019-06-30,2637,2942,2329
1636,100000136,Client_136,2019-09-30,3109,8084,2177
1637,100000136,Client_136,2019-12-31,7945,3967,4973
1638,100000136,Client_136,2020-03-31,8735,397,5956
1639,100000136,Client_136,2020-06-30,9136,1115,1484
1640,100000136,Client_136,2020-09-30,9689,8845,2450
1641,100000136,Client_136,2020-12-31,1369,1360,7801
1642,100000136,Client_136,2021-03-31,8476,4663,6997
1643,100000136,Client_136,2021-06-30,5772,5693,6255
1644,100000136,Client_136,2021-09-30,5643,7340,4783
1645,100000137,Client_137,2018-12-31,1981,8813,3909
1646,100000137,Client_137,2019-03-31,5907,4983,7306
1647,100000137,Client_137,2019-06-30,4255,4773,1509
1648,100000137,Client_137,2019-09-30,9986,5297,7552
1649,100000137,Client_137,2019-12-31,8818,2272,379
1650,100000137,Client_137,2020-03-31,4077,2769,7925
1651,100000137,Client_137,2020-06-30,4081,4869,5347
1652,100000137,Client_137,2020-09-30,4527,6235,5673
1653,100000137,Client_137,2020-12-31,4231,7289,4635
1654,100000137,Client_137,2021-03-31,2876,9411,7797
1655,100000137,Client_137,2021-06-30,8486,762,8771
1656,100000137,Client_137,2021-09-30,8144,4318,9715
1657,100000138,Client_138,2018-12-31,5160,5974,5681
1658,100000138,Client_138,2019-03-31,2114,3889,9203
1659,100000138,Client_138,2019-06-30,7248,7866,2464
1660,100000138,Client_138,2019-09-30,3729,6019,5775
1661,100000138,Client_138,2019-12-31,8972,6738,4751
1662,100000138,Client_138,2020-03-31,709,8040,3966
1663,100000138,Client_138,2020-06-30,471,7098,715
1664,100000138,Client_138,2020-09-30,7011,6110,2353
1665,100000138,Client_138,2020-12-31,5042,964,1368
1666,100000138,Client_138,2021-03-31,7554,9076,4671
1667,100000138,Client_138,2021-06-30,5329,2337,4154
1668,100000138,Client_138,2021-09-30,1035,6494,7991
1669,100000139,Client_139,2018-12-31,425,9826,7874
1670,100000139,Client_139,2019-03-31,3961,2085,5032
1671,100000139,Client_139,2019-06-30,4703,2878,9562
1672,100000139,Client_139,2019-09-30,8932,7854,4178
1673,100000139,Client_139,2019-12-31,1467,4142,2675
1674,100000139,Client_139,2020-03-31,6854,1681,2086
1675,100000139,Client_139,2020-06-30,2340,4066,7704
1676,100000139,Client_139,2020-09-30,8420,6068,9143
1677,100000139,Client_139,2020-12-31,7593,4203,2176
1678,100000139,Client_139,2021-03-31,5331,3094,3844
1679,100000139,Client_139,2021-06-30,5694,7631,7471
1680,100000139,Client_139,2021-09-30,1744,3244,342
1681,100000140,Client_140,2018-12-31,4185,8054,7369
1682,100000140,Client_140,2019-03-31,7230,6928,8462
1683,100000140,Client_140,2019-06-30,8944,6431,3612
1684,100000140,Client_140,2019-09-30,1599,2258,5262
1685,100000140,Client_140,2019-12-31,4139,2135,8077
1686,100000140,Client_140,2020-03-31,957,3923,6870
1687,100000140,Client_140,2020-06-30,9341,398,7344
1688,100000140,Client_140,2020-09-30,1023,4332,4406
1689,100000140,Client_140,2020-12-31,2899,6678,4975
1690,100000140,Client_140,2021-03-31,5426,6682,1902
1691,100000140,Client_140,2021-06-30,2757,3446,9763
1692,100000140,Client_140,2021-09-30,3049,1041,2007
1693,100000141,Client_141,2018-12-31,4937,8205,1343
1694,100000141,Client_141,2019-03-31,5796,1566,4057
1695,100000141,Client_141,2019-06-30,2066,475,362
1696,100000141,Client_141,2019-09-30,4462,6602,7933
1697,100000141,Client_141,2019-12-31,1993,8206,1752
1698,100000141,Client_141,2020-03-31,5640,3992,699
1699,100000141,Client_141,2020-06-30,4915,2012,9584
1700,100000141,Client_141,2020-09-30,8892,8672,4313
1701,100000141,Client_141,2020-12-31,3737,9390,5699
1702,100000141,Client_141,2021-03-31,6548,8657,7482
1703,100000141,Client_141,2021-06-30,9082,3669,7807
1704,100000141,Client_141,2021-09-30,846,8604,4733
1705,100000142,Client_142,2018-12-31,1020,9369,7108
1706,100000142,Client_142,2019-03-31,2481,3718,9089
1707,100000142,Client_142,2019-06-30,4543,372,1873
1708,100000142,Client_142,2019-09-30,2647,3264,4880
1709,100000142,Client_142,2019-12-31,1046,606,6819
1710,100000142,Client_142,2020-03-31,8535,8797,6460
1711,100000142,Client_142,2020-06-30,7757,3690,1292
1712,100000142,Client_142,2020-09-30,1564,490,5715
1713,100000142,Client_142,2020-12-31,6206,8964,2660
1714,100000142,Client_142,2021-03-31,5967,1311,9221
1715,100000142,Client_142,2021-06-30,1639,9204,743
1716,100000142,Client_142,2021-09-30,8793,9021,1383
1717,100000143,Client_143,2018-12-31,7780,7445,4486
1718,100000143,Client_143,2019-03-31,1019,2439,9047
1719,100000143,Client_143,2019-06-30,6030,5502,5763
1720,100000143,Client_143,2019-09-30,5375,607,1536
1721,100000143,Client_143,2019-12-31,8850,7454,4616
1722,100000143,Client_143,2020-03-31,3722,4499,5137
1723,100000143,Client_143,2020-06-30,8211,3815,7937
1724,100000143,Client_143,2020-09-30,1401,7470,5285
1725,100000143,Client_143,2020-12-31,2255,6511,6465
1726,100000143,Client_143,2021-03-31,792,1578,6496
1727,100000143,Client_143,2021-06-30,8548,541,2746
1728,100000143,Client_143,2021-09-30,5309,6633,4777
1729,100000144,Client_144,2018-12-31,7311,2745,8310
1730,100000144,Client_144,2019-03-31,9416,8033,5576
1731,100000144,Client_144,2019-06-30,8028,2180,6189
1732,100000144,Client_144,2019-09-30,7496,9839,7897
1733,100000144,Client_144,2019-12-31,961,8446,3594
1734,100000144,Client_144,2020-03-31,1004,1369,504
1735,100000144,Client_144,2020-06-30,9135,9856,1284
1736,100000144,Client_144,2020-09-30,9038,1825,8562
1737,100000144,Client_144,2020-12-31,5911,5706,4056
1738,100000144,Client_144,2021-03-31,271,8565,2406
1739,100000144,Client_144,2021-06-30,9450,9998,521
1740,100000144,Client_144,2021-09-30,5640,9501,4775
1741,100000145,Client_145,2018-12-31,9182,6848,6203
1742,100000145,Client_145,2019-03-31,1573,3343,2281
1743,100000145,Client_145,2019-06-30,9741,3196,6746
1744,100000145,Client_145,2019-09-30,9882,5982,6082
1745,100000145,Client_145,2019-12-31,5898,9727,8515
1746,100000145,Client_145,2020-03-31,8511,9946,8556
1747,100000145,Client_145,2020-06-30,9245,4624,6659
1748,100000145,Client_145,2020-09-30,7720,2874,5773
1749,100000145,Client_145,2020-12-31,3224,8771,1453
1750,100000145,Client_145,2021-03-31,9181,3954,8234
1751,100000145,Client_145,2021-06-30,1024,2270,5606
1752,100000145,Client_145,2021-09-30,2495,8320,8326
1753,100000146,Client_146,2018-12-31,5615,2770,3465
1754,100000146,Client_146,2019-03-31,688,3238,9195
1755,100000146,Client_146,2019-06-30,6763,4186,8631
1756,100000146,Client_146,2019-09-30,4370,6119,656
1757,100000146,Client_146,2019-12-31,8122,5552,3667
1758,100000146,Client_146,2020-03-31,3999,6577,7600
1759,100000146,Client_146,2020-06-30,1116,6570,2162
1760,100000146,Client_146,2020-09-30,9130,9929,4421
1761,100000146,Client_146,2020-12-31,3596,1913,6356
1762,100000146,Client_146,2021-03-31,9743,2413,9806
1763,100000146,Client_146,2021-06-30,1331,9937,5931
1764,100000146,Client_146,2021-09-30,3099,3540,4156
1765,100000147,Client_147,2018-12-31,405,1789,9809
1766,100000147,Client_147,2019-03-31,4017,7180,8711
1767,100000147,Client_147,2019-06-30,3036,3962,9742
1768,100000147,Client_147,2019-09-30,5749,3361,9456
1769,100000147,Client_147,2019-12-31,1919,1442,5660
1770,100000147,Client_147,2020-03-31,2326,1179,4306
1771,100000147,Client_147,2020-06-30,6380,7335,913
1772,100000147,Client_147,2020-09-30,5189,2131,8614
1773,100000147,Client_147,2020-12-31,9195,9833,6011
1774,100000147,Client_147,2021-03-31,2753,3440,7976
1775,100000147,Client_147,2021-06-30,1241,9141,8658
1776,100000147,Client_147,2021-09-30,2997,9381,4141
1777,100000148,Client_148,2018-12-31,2138,4370,4783
1778,100000148,Client_148,2019-03-31,594,7216,1884
1779,100000148,Client_148,2019-06-30,3610,3886,5366
1780,100000148,Client_148,2019-09-30,9290,5528,6781
1781,100000148,Client_148,2019-12-31,6993,9743,4758
1782,100000148,Client_148,2020-03-31,7182,6969,7707
1783,100000148,Client_148,2020-06-30,7769,6319,4634
1784,100000148,Client_148,2020-09-30,6079,8990,1412
1785,100000148,Client_148,2020-12-31,3062,3038,3297
1786,100000148,Client_148,2021-03-31,5396,7304,5830
1787,100000148,Client_148,2021-06-30,226,5702,1291
1788,100000148,Client_148,2021-09-30,2739,1466,9311
1789,100000149,Client_149,2018-12-31,6553,6771,6783
1790,100000149,Client_149,2019-03-31,4639,8976,2987
1791,100000149,Client_149,2019-06-30,9754,4186,2361
1792,100000149,Client_149,2019-09-30,4280,2941,6140
1793,100000149,Client_149,2019-12-31,3660,4858,726
1794,100000149,Client_149,2020-03-31,5114,1475,1281
1795,100000149,Client_149,2020-06-30,5808,590,3829
1796,100000149,Client_149,2020-09-30,6074,3634,3396
1797,100000149,Client_149,2020-12-31,2040,5114,1982
1798,100000149,Client_149,2021-03-31,5008,3087,5685
1799,100000149,Client_149,2021-06-30,3259,4630,781
1800,100000149,Client_149,2021-09-30,5354,1173,2487
